scenario,total_return_pct
951,-0.9286557663784945
952,-0.002441843089795448
953,-0.143076815036558
954,-0.009950571294625732
955,-0.017933545499726478
956,0.5656597737792035
957,-0.29015090665804877
958,0.035594722787002375
959,0.6176725390511839
960,-0.2357353235864057
961,-0.5796303378833412
962,-0.3817703376591042
963,0.9146946501113806
964,0.013720636274228148
965,-0.14148032460525872
966,-0.1605888590487381
967,0.4360373019634656
968,0.20317345396405617
969,0.4914498707176307
970,0.03891523052561574
971,-0.7168119629020642
972,0.23116251589290204
973,-0.19744145742048858
974,-0.574314590473568
975,-0.17228752409989
976,0.24214624103422455
977,0.7204121814218478
978,-0.24272754870527935
979,-0.7971768733370466
980,0.0026894712295666423
981,0.3788731618507457
982,-0.1883541468713501
983,0.2945416454093852
984,0.18717591326897765
985,0.1853266442646495
986,-0.32604762272435694
987,-0.5175148413864683
988,-0.6144186272260543
989,0.42785281794945895
990,0.12369517474675185
991,0.7340793466320772
992,-0.4297914159312244
993,0.06485131004838607
994,0.5946093410545972
995,0.9400246237611931
996,0.2092725307700105
997,0.3429485149213596
998,-0.10926158106501216
999,-0.30287438924911925
1000,0.2705683872092024
